"id,Age,Gender,Education_Level,Marital_Status,Income,Credit_Score,Loan_Amount,Loan_Purpose,Employment_Status,Years_at_Current_Job,Payment_History,Debt_to_Income_Ratio,Assets_Value,Number_of_Dependents,City,State,Country,Previous_Defaults,Marital_Status_Change,Risk_Rating,Created_At,Cleaned_Income,Updated_DTI,Education_Ordinal_Rank,Default_Flag"
"1069,50,Male,""High School"",Married,65733.00,710,23688.00,AUTO,Employed,8,GOOD,0.39831,168262.00,4,Shaunmouth,WI,Estonia,2,0,Medium,""2026-04-23 19:13:45"",65733.000000,0.3604,1,1"
"1071,28,Male,Master's,Married,55521.00,705,11093.00,BUSINESS,Self-employed,6,GOOD,0.226905,262567.00,3,Adamsmouth,FL,Armenia,2,2,Medium,""2026-04-23 19:13:45"",55521.000000,0.1998,3,1"
"1072,37,Female,PhD,Married,76680.00,776,46922.00,PERSONAL,Self-employed,1,GOOD,0.550884,159939.17,1,Steventon,FM,""Dominican Republic"",3,0,Low,""2026-04-23 19:13:45"",76680.000000,0.6119,4,1"
"1073,62,Non-binary,Bachelor's,Divorced,118902.00,625,0.00,BUSINESS,Unemployed,6,POOR,0.278845,162024.00,0,Susanfurt,PA,Liechtenstein,2,1,Medium,""2026-04-23 19:13:45"",118902.000000,0.0000,2,1"
"1074,60,Male,""High School"",Widowed,81284.00,606,13511.00,PERSONAL,Self-employed,17,POOR,0.265345,257427.00,1,Janiceview,MO,Barbados,3,1,Low,""2026-04-23 19:13:45"",81284.000000,0.1662,1,1"
"1075,38,Non-binary,Master's,Divorced,0.00,627,0.00,HOME,Self-employed,7,GOOD,0.525808,202696.00,0,Curtisberg,MP,""Saint Martin"",3,0,Medium,""2026-04-23 19:13:45"",69934.968970,0.0000,3,1"
"1076,42,Non-binary,PhD,Married,51139.00,721,9237.00,BUSINESS,Self-employed,11,GOOD,0.190568,92048.00,2,Brownshire,IA,Bulgaria,0,2,Low,""2026-04-23 19:13:45"",51139.000000,0.1806,4,0"
"1077,24,Male,PhD,Widowed,42118.00,745,36080.00,HOME,Self-employed,2,FAIR,0.174272,61514.00,0,""New Gregorymouth"",TX,Uzbekistan,2,1,Medium,""2026-04-23 19:13:45"",42118.000000,0.8566,4,1"
"1079,62,Male,Bachelor's,Divorced,41017.00,782,36247.00,BUSINESS,Unemployed,0,POOR,0.288328,207253.00,1,Phillipchester,PR,Mongolia,0,0,Low,""2026-04-23 19:13:45"",41017.000000,0.8837,2,0"
"1080,27,Non-binary,""High School"",Divorced,44281.00,655,48338.00,BUSINESS,Unemployed,0,POOR,0.102224,156514.00,1,""New Angelaton"",ND,Tuvalu,3,2,Low,""2026-04-23 19:13:45"",44281.000000,1.0916,1,1"
"1081,38,Female,Master's,Widowed,105470.00,655,29558.00,BUSINESS,Employed,5,EXCELLENT,0.211033,299540.00,4,""East Cody"",IA,Colombia,4,1,Low,""2026-04-23 19:13:45"",105470.000000,0.2803,3,1"
"1082,51,Male,PhD,Married,36289.00,701.157,9595.00,PERSONAL,Self-employed,4,GOOD,0.338266,181886.00,4,""Lake Justin"",CA,France,0,0,Low,""2026-04-23 19:13:45"",36289.000000,0.2644,4,0"
"1083,35,Non-binary,PhD,Single,118896.00,716,0.00,AUTO,Unemployed,12,EXCELLENT,0.113492,194216.00,3,""South Michaelbury"",MS,Mongolia,1,1,Medium,""2026-04-23 19:13:45"",118896.000000,0.0000,4,1"
"1084,59,Female,Bachelor's,Widowed,114786.00,696,48622.00,BUSINESS,Employed,5,POOR,0.281671,159939.17,3,Danielsfurt,LA,Somalia,2,2,High,""2026-04-23 19:13:45"",114786.000000,0.4236,2,1"
"1086,68,Female,""High School"",Widowed,45046.00,671,30695.00,HOME,Self-employed,6,GOOD,0.474851,159939.17,2,Garymouth,PR,Israel,4,1,Low,""2026-04-23 19:13:45"",45046.000000,0.6814,1,1"
"1088,69,Male,PhD,Divorced,34776.00,701.157,0.00,PERSONAL,Employed,11,GOOD,0.418746,159939.17,1,Kevinshire,MO,Ghana,3,2,Low,""2026-04-23 19:13:45"",34776.000000,0.0000,4,1"
"1089,64,Female,""High School"",Married,46082.00,697.601,0.00,HOME,Self-employed,19,GOOD,0.329294,225625.00,0,Delgadomouth,OR,""South Georgia and the South Sandwich Islands"",0,0,Medium,""2026-04-23 19:13:45"",46082.000000,0.0000,1,0"
"1090,62,Female,Bachelor's,Single,86247.00,655,38399.00,HOME,Unemployed,8,FAIR,0.553009,34909.00,3,Williamsshire,DC,Japan,3,0,Medium,""2026-04-23 19:13:45"",86247.000000,0.4452,2,1"
"1091,37,Male,Bachelor's,Widowed,0.00,704,49469.00,BUSINESS,Unemployed,9,GOOD,0.30949,173112.00,3,Ortizville,NV,Bolivia,1,2,Low,""2026-04-23 19:13:45"",69652.443967,0.7102,2,1"
"1092,55,Female,Bachelor's,Widowed,20057.00,620,36104.00,HOME,Self-employed,17,GOOD,0.251374,239693.00,3,Michaelport,UT,Guam,2,1,Medium,""2026-04-23 19:13:45"",20057.000000,1.8001,2,1"
"1094,54,Non-binary,PhD,Widowed,58038.00,613,43805.00,AUTO,Unemployed,0,EXCELLENT,0.329701,255228.00,3,Chadfort,AZ,Pakistan,2,0,Low,""2026-04-23 19:13:45"",58038.000000,0.7548,4,1"
"1095,68,Non-binary,Master's,Divorced,94332.00,757,24279.00,BUSINESS,Unemployed,5,POOR,0.488562,138185.00,4,""East Juliebury"",OR,Ecuador,0,1,Medium,""2026-04-23 19:13:45"",94332.000000,0.2574,3,0"
"1096,34,Female,PhD,Married,91019.00,701.157,31939.00,HOME,Self-employed,2,GOOD,0.564402,139448.00,1,""East Jilltown"",MA,Nicaragua,4,2,Low,""2026-04-23 19:13:45"",91019.000000,0.3509,4,1"
"1097,36,Female,Bachelor's,Married,82645.00,789,7434.00,HOME,Self-employed,3,EXCELLENT,0.268418,118671.00,3,Ruizstad,ND,Netherlands,1,1,High,""2026-04-23 19:13:45"",82645.000000,0.0900,2,1"
"1098,22,Male,Bachelor's,Married,70396.00,698,49006.00,BUSINESS,Unemployed,4,EXCELLENT,0.310771,48579.00,4,""New Timothyville"",MT,Zambia,4,1,Low,""2026-04-23 19:13:45"",70396.000000,0.6961,2,1"
"1099,30,Male,PhD,Married,0.00,701.157,32879.00,PERSONAL,Unemployed,3,GOOD,0.322287,255588.00,4,Ryanmouth,AR,Italy,0,2,Low,""2026-04-23 19:13:45"",70442.604895,0.4667,4,0"
"1100,41,Male,PhD,Widowed,116500.00,639,0.00,AUTO,Unemployed,14,FAIR,0.251777,197823.00,3,Smithland,OK,""United Kingdom"",0,2,Medium,""2026-04-23 19:13:45"",116500.000000,0.0000,4,0"
"1101,50,Female,PhD,Single,59687.00,750,10388.00,PERSONAL,Employed,16,FAIR,0.33474,284391.00,0,Muellerchester,AR,Palau,2,2,Medium,""2026-04-23 19:13:45"",59687.000000,0.1740,4,1"
"1102,29,Male,PhD,Married,112040.00,700,42849.00,HOME,Unemployed,7,FAIR,0.486273,158374.00,3,Aaronview,IA,Korea,2,1,Low,""2026-04-23 19:13:45"",112040.000000,0.3824,4,1"
"1103,67,Female,Bachelor's,Divorced,0.00,627,39830.00,HOME,Unemployed,19,GOOD,0.4156,193431.00,0,Higginsstad,OR,Korea,4,1,Low,""2026-04-23 19:13:45"",69652.443967,0.5718,2,1"
"1104,60,Female,Master's,Married,21785.00,636,0.00,BUSINESS,Unemployed,17,GOOD,0.249384,271973.00,4,""North Christianton"",CT,Canada,0,1,Medium,""2026-04-23 19:13:45"",21785.000000,0.0000,3,0"
"1105,56,Female,Master's,Widowed,72979.00,793,0.00,HOME,Employed,14,POOR,0.167365,280760.00,2,""Lake James"",NE,""Saint Martin"",4,2,Low,""2026-04-23 19:13:45"",72979.000000,0.0000,3,1"
"1106,33,Female,""High School"",Single,23760.00,736,25229.00,HOME,Employed,4,POOR,0.583522,218321.00,0,""Lake Stacey"",WA,Kiribati,1,1,Low,""2026-04-23 19:13:45"",23760.000000,1.0618,1,1"
"1107,24,Female,PhD,Single,30249.00,726,35836.00,BUSINESS,Employed,4,GOOD,0.126954,44650.00,0,Garciamouth,ND,Reunion,4,1,Low,""2026-04-23 19:13:45"",30249.000000,1.1847,4,1"
"1108,41,Female,Master's,Married,74232.00,674,23283.00,AUTO,Unemployed,9,GOOD,0.502526,182391.00,1,""South Matthew"",FL,""Palestinian Territory"",1,2,Medium,""2026-04-23 19:13:45"",74232.000000,0.3137,3,1"
"1109,23,Male,Master's,Divorced,25543.00,699.211,11325.00,AUTO,Self-employed,0,GOOD,0.43884,284099.00,1,""East Rodneyberg"",TN,Botswana,0,1,Low,""2026-04-23 19:13:45"",25543.000000,0.4434,3,0"
"1110,60,Female,Master's,Widowed,53329.00,756,35995.00,PERSONAL,Employed,18,EXCELLENT,0.525192,159939.17,1,""North Stephanieshire"",CO,Senegal,4,2,Low,""2026-04-23 19:13:45"",53329.000000,0.6750,3,1"
"1111,44,Female,""High School"",Divorced,104727.00,622,38647.00,AUTO,Employed,1,GOOD,0.456363,68339.00,3,Lutzmouth,OH,Bulgaria,0,1,High,""2026-04-23 19:13:45"",104727.000000,0.3690,1,0"
"1112,57,Male,Master's,Married,63827.00,705,24546.00,HOME,Self-employed,8,EXCELLENT,0.10677,273499.00,0,""West Kayla"",MO,Grenada,4,0,Low,""2026-04-23 19:13:45"",63827.000000,0.3846,3,1"
"1113,55,Female,""High School"",Married,106390.00,697.601,43558.00,AUTO,Employed,4,POOR,0.177184,156736.00,2,Shieldsmouth,MS,Ecuador,0,2,Medium,""2026-04-23 19:13:45"",106390.000000,0.4094,1,0"
"1114,61,Non-binary,Master's,Divorced,0.00,739,46500.00,BUSINESS,Unemployed,16,EXCELLENT,0.446712,244445.00,4,Madelinetown,GU,Zimbabwe,2,0,Medium,""2026-04-23 19:13:45"",69934.968970,0.6649,3,1"
"1115,54,Non-binary,PhD,Divorced,0.00,701.157,18430.00,PERSONAL,Employed,6,POOR,0.525642,288509.00,0,""Port Samantha"",CA,Poland,0,2,Medium,""2026-04-23 19:13:45"",70442.604895,0.2616,4,0"
"1116,54,Male,PhD,Married,0.00,724,44021.00,BUSINESS,Employed,1,EXCELLENT,0.375766,69725.00,4,""West Daniel"",MO,Botswana,0,0,Low,""2026-04-23 19:13:45"",70442.604895,0.6249,4,0"
"1117,64,Non-binary,""High School"",Divorced,0.00,684,24227.00,HOME,Self-employed,5,POOR,0.564502,170065.00,0,""South Jonathon"",MN,Jamaica,1,2,Medium,""2026-04-23 19:13:45"",69718.619373,0.3475,1,1"
"1118,47,Non-binary,Bachelor's,Divorced,54512.00,725,41491.00,AUTO,Unemployed,12,FAIR,0.547373,178871.00,4,""Lake George"",VI,""Lao People's Democratic Republic"",2,2,Low,""2026-04-23 19:13:45"",54512.000000,0.7611,2,1"
"1119,44,Female,Master's,Single,92048.00,724,8098.00,BUSINESS,Self-employed,15,FAIR,0.135722,202812.00,2,""South Janetport"",MI,Denmark,1,2,Low,""2026-04-23 19:13:45"",92048.000000,0.0880,3,1"
"1120,48,Male,""High School"",Widowed,32391.00,664,0.00,HOME,Unemployed,1,POOR,0.525082,125037.00,3,Millerside,KS,""Norfolk Island"",4,0,Medium,""2026-04-23 19:13:45"",32391.000000,0.0000,1,1"
"1121,46,Female,""High School"",Divorced,91255.00,768,6770.00,PERSONAL,Self-employed,14,FAIR,0.54542,31422.00,2,Lopezstad,MT,""Cayman Islands"",4,2,Medium,""2026-04-23 19:13:45"",91255.000000,0.0742,1,1"
"1122,40,Male,Bachelor's,Divorced,103137.00,674,33892.00,PERSONAL,Self-employed,17,EXCELLENT,0.110059,71719.00,2,""New Latoya"",MI,""Puerto Rico"",4,1,Low,""2026-04-23 19:13:45"",103137.000000,0.3286,2,1"
"1123,53,Female,PhD,Widowed,103710.00,732,40212.00,PERSONAL,Self-employed,15,FAIR,0.208953,48849.00,3,""North Dave"",NC,Mozambique,0,1,Low,""2026-04-23 19:13:45"",103710.000000,0.3877,4,0"
"1125,60,Male,""High School"",Single,53479.00,625,38278.00,PERSONAL,Employed,1,POOR,0.423182,159939.17,3,Walkerhaven,KS,Norway,0,2,Low,""2026-04-23 19:13:45"",53479.000000,0.7158,1,0"
"1126,63,Male,Master's,Married,112943.00,633,0.00,BUSINESS,Unemployed,4,FAIR,0.372688,285001.00,4,""East Jeremyborough"",MN,Andorra,0,0,Low,""2026-04-23 19:13:45"",112943.000000,0.0000,3,0"
"1127,32,Non-binary,Bachelor's,Single,72076.00,638,35106.00,AUTO,Self-employed,4,GOOD,0.188638,159939.17,0,""North Crystalville"",LA,""North Macedonia"",2,0,Low,""2026-04-23 19:13:45"",72076.000000,0.4871,2,1"
"1128,59,Non-binary,""High School"",Divorced,35847.00,771,17607.00,HOME,Employed,0,FAIR,0.245398,118020.00,3,""Port Tylerbury"",SC,""Sierra Leone"",1,0,Medium,""2026-04-23 19:13:45"",35847.000000,0.4912,1,1"
"1129,60,Female,Bachelor's,Divorced,77929.00,688,42239.00,BUSINESS,Unemployed,12,EXCELLENT,0.432603,143218.00,4,""New Davidport"",MI,""New Zealand"",2,2,Medium,""2026-04-23 19:13:45"",77929.000000,0.5420,2,1"
"1131,28,Female,""High School"",Single,109100.00,665,29905.00,BUSINESS,Self-employed,10,POOR,0.2,159939.17,3,Downsview,KY,Niue,3,2,Low,""2026-04-23 19:13:45"",109100.000000,0.2741,1,1"
"1132,60,Female,""High School"",Single,106813.00,734,5299.00,AUTO,Unemployed,10,GOOD,0.448295,142458.00,3,""Port Brianland"",PR,Suriname,2,0,Low,""2026-04-23 19:13:45"",106813.000000,0.0496,1,1"
"1133,35,Female,Bachelor's,Divorced,84512.00,653,39708.00,PERSONAL,Self-employed,16,EXCELLENT,0.375962,38333.00,1,Mccoytown,MP,""Western Sahara"",1,0,Low,""2026-04-23 19:13:45"",84512.000000,0.4699,2,1"
"1134,39,Female,PhD,Single,0.00,643,8869.00,PERSONAL,Unemployed,13,GOOD,0.138515,172805.00,0,""West Justin"",MI,""Cayman Islands"",0,0,Low,""2026-04-23 19:13:45"",70442.604895,0.1259,4,0"
"1136,39,Male,Bachelor's,Married,27464.00,720,33721.00,BUSINESS,Unemployed,16,FAIR,0.573443,115977.00,3,Craneton,WI,Uzbekistan,3,0,Low,""2026-04-23 19:13:45"",27464.000000,1.2278,2,1"
"1137,59,Male,PhD,Widowed,29982.00,701.157,28695.00,AUTO,Self-employed,15,GOOD,0.534937,159939.17,2,""New Stacy"",SC,Singapore,3,1,Low,""2026-04-23 19:13:45"",29982.000000,0.9571,4,1"
"1138,56,Female,PhD,Divorced,54121.00,717,40278.00,HOME,Self-employed,17,GOOD,0.388243,158292.00,1,""Lake Anthonyfurt"",SC,Congo,1,1,Medium,""2026-04-23 19:13:45"",54121.000000,0.7442,4,1"
"1139,57,Female,""High School"",Single,57664.00,766,15971.00,PERSONAL,Employed,18,POOR,0.484777,248586.00,2,""South Jamesfurt"",MP,Sweden,0,0,Low,""2026-04-23 19:13:45"",57664.000000,0.2770,1,0"
"1140,38,Non-binary,Bachelor's,Single,30052.00,788,32003.00,HOME,Self-employed,3,FAIR,0.568187,216472.00,0,Hornefort,ID,""British Virgin Islands"",2,0,Low,""2026-04-23 19:13:45"",30052.000000,1.0649,2,1"
"1141,64,Female,""High School"",Divorced,109616.00,676,12385.00,PERSONAL,Self-employed,12,EXCELLENT,0.479813,178465.00,3,""Port Noahside"",VT,Indonesia,3,1,Low,""2026-04-23 19:13:45"",109616.000000,0.1130,1,1"
"1142,61,Male,PhD,Single,88305.00,776,38182.00,PERSONAL,Unemployed,6,GOOD,0.424871,233276.00,1,""West Thomaston"",WV,Nauru,4,2,High,""2026-04-23 19:13:45"",88305.000000,0.4324,4,1"
"1143,35,Male,PhD,Divorced,67963.00,701.157,26402.00,PERSONAL,Employed,10,EXCELLENT,0.318293,196530.00,0,Alexistown,NH,Sweden,0,2,Low,""2026-04-23 19:13:45"",67963.000000,0.3885,4,0"
"1144,27,Female,Master's,Single,102418.00,796,29091.00,AUTO,Employed,4,POOR,0.188584,155939.00,0,""South Bobby"",FL,""Syrian Arab Republic"",4,0,Medium,""2026-04-23 19:13:45"",102418.000000,0.2840,3,1"
"1145,44,Non-binary,Master's,Married,110288.00,699.211,32136.00,PERSONAL,Self-employed,6,POOR,0.543615,159939.17,3,Williamview,DC,Malta,1,1,Low,""2026-04-23 19:13:45"",110288.000000,0.2914,3,1"
"1146,42,Female,PhD,Widowed,73533.00,604,43940.00,PERSONAL,Self-employed,11,FAIR,0.179724,48664.00,3,""New Jeremymouth"",LA,Thailand,1,2,Low,""2026-04-23 19:13:45"",73533.000000,0.5976,4,1"
"1148,33,Non-binary,PhD,Married,88149.00,701.157,11744.00,AUTO,Employed,9,EXCELLENT,0.327894,137872.00,4,Jenniferfort,VT,Peru,4,1,Low,""2026-04-23 19:13:45"",88149.000000,0.1332,4,1"
"1151,53,Female,PhD,Single,90875.00,712,45981.00,BUSINESS,Employed,6,POOR,0.404207,190957.00,4,""New Luis"",VI,Algeria,0,1,Medium,""2026-04-23 19:13:45"",90875.000000,0.5060,4,0"
"1153,69,Male,Master's,Divorced,105981.00,630,0.00,AUTO,Self-employed,3,EXCELLENT,0.199752,96709.00,0,Jesseside,MI,Albania,0,1,Low,""2026-04-23 19:13:45"",105981.000000,0.0000,3,0"
"1154,40,Female,Bachelor's,Divorced,0.00,799,0.00,AUTO,Self-employed,19,GOOD,0.296832,87577.00,0,Lindsayville,OR,""New Caledonia"",4,0,Low,""2026-04-23 19:13:45"",69652.443967,0.0000,2,1"
"1155,43,Male,Master's,Single,114368.00,653,30483.00,PERSONAL,Employed,0,POOR,0.350201,159939.17,1,""Port Davidport"",AZ,""Isle of Man"",0,1,Medium,""2026-04-23 19:13:45"",114368.000000,0.2665,3,0"
"1156,52,Female,Master's,Single,0.00,681,0.00,BUSINESS,Employed,18,GOOD,0.426588,67362.00,0,""New Tonitown"",WI,Lesotho,0,2,Low,""2026-04-23 19:13:45"",69934.968970,0.0000,3,0"
"1157,54,Non-binary,Master's,Divorced,100539.00,759,28361.00,PERSONAL,Unemployed,1,FAIR,0.156254,39475.00,0,""West Ryan"",SD,Malta,0,2,Medium,""2026-04-23 19:13:45"",100539.000000,0.2821,3,0"
"1158,49,Male,PhD,Widowed,52264.00,785,16347.00,BUSINESS,Self-employed,13,EXCELLENT,0.190544,71833.00,4,Lisamouth,DC,Montserrat,4,0,Low,""2026-04-23 19:13:45"",52264.000000,0.3128,4,1"
"1159,44,Non-binary,Bachelor's,Single,77801.00,787,0.00,BUSINESS,Self-employed,6,EXCELLENT,0.254811,47984.00,3,""Port Michaelburgh"",AL,Swaziland,4,0,Low,""2026-04-23 19:13:45"",77801.000000,0.0000,2,1"
"1160,48,Male,PhD,Divorced,65267.00,600,41044.00,PERSONAL,Self-employed,11,GOOD,0.530928,114193.00,0,Annestad,OH,France,0,0,Medium,""2026-04-23 19:13:45"",65267.000000,0.6289,4,0"
"1161,47,Female,Master's,Divorced,52899.00,659,40878.00,BUSINESS,Unemployed,4,POOR,0.112251,55538.00,3,Daltonburgh,WV,""United States Minor Outlying Islands"",0,0,Low,""2026-04-23 19:13:45"",52899.000000,0.7728,3,0"
"1162,61,Female,Master's,Divorced,37658.00,774,41222.00,AUTO,Unemployed,5,FAIR,0.476225,159939.17,2,Kylieton,PR,Gibraltar,1,1,Medium,""2026-04-23 19:13:45"",37658.000000,1.0946,3,1"
"1163,23,Female,PhD,Divorced,87827.00,736,23020.00,HOME,Employed,3,EXCELLENT,0.543576,268052.00,2,Martinezfurt,WY,Netherlands,4,0,Medium,""2026-04-23 19:13:45"",87827.000000,0.2621,4,1"
"1166,36,Male,Bachelor's,Divorced,0.00,636,0.00,AUTO,Employed,7,GOOD,0.353399,27926.00,1,Youngmouth,ID,""Isle of Man"",3,2,Medium,""2026-04-23 19:13:45"",69652.443967,0.0000,2,1"
"1167,69,Female,""High School"",Widowed,29157.00,697.601,48800.00,AUTO,Unemployed,2,EXCELLENT,0.360852,239279.00,1,Ellischester,WA,""Bouvet Island (Bouvetoya)"",4,1,Medium,""2026-04-23 19:13:45"",29157.000000,1.6737,1,1"
"1168,45,Male,Master's,Single,45634.00,658,40893.00,AUTO,Unemployed,8,FAIR,0.369289,141477.00,0,""West Kelly"",NV,Bulgaria,2,2,Medium,""2026-04-23 19:13:45"",45634.000000,0.8961,3,1"
"1169,61,Male,Bachelor's,Single,78704.00,653,48327.00,PERSONAL,Self-employed,9,POOR,0.15219,159939.17,3,Rachelchester,OH,Zambia,0,1,Low,""2026-04-23 19:13:45"",78704.000000,0.6140,2,0"
"1170,51,Male,Bachelor's,Widowed,0.00,791,49741.00,HOME,Self-employed,8,POOR,0.230276,230695.00,0,Katherineside,UT,Cameroon,3,2,Low,""2026-04-23 19:13:45"",69652.443967,0.7141,2,1"
"1172,40,Non-binary,PhD,Single,0.00,618,13433.00,BUSINESS,Self-employed,2,GOOD,0.470057,272008.00,4,Jessicamouth,AZ,Sweden,0,2,Low,""2026-04-23 19:13:45"",70442.604895,0.1907,4,0"
"1173,56,Male,Master's,Widowed,98243.00,680,36289.00,AUTO,Employed,10,POOR,0.411054,65437.00,0,Perezmouth,TX,Micronesia,2,0,Medium,""2026-04-23 19:13:45"",98243.000000,0.3694,3,1"
"1174,31,Non-binary,""High School"",Single,64293.00,731,30491.00,HOME,Self-employed,1,FAIR,0.198748,289128.00,4,Davisstad,IN,Latvia,2,0,Low,""2026-04-23 19:13:45"",64293.000000,0.4743,1,1"
"1177,43,Non-binary,Master's,Single,49473.00,616,34324.00,HOME,Unemployed,16,POOR,0.169371,76552.00,0,Harrisonmouth,NY,""American Samoa"",1,0,Low,""2026-04-23 19:13:45"",49473.000000,0.6938,3,1"
"1178,45,Non-binary,PhD,Single,0.00,686,38609.00,PERSONAL,Self-employed,12,GOOD,0.598372,39828.00,2,""South Tracyside"",NM,""Papua New Guinea"",0,0,Low,""2026-04-23 19:13:45"",70442.604895,0.5481,4,0"
"1179,34,Male,PhD,Single,53577.00,701.157,19688.00,BUSINESS,Self-employed,5,EXCELLENT,0.1374,102066.00,0,Alexandershire,WA,Zambia,2,1,Medium,""2026-04-23 19:13:45"",53577.000000,0.3675,4,1"
"1180,61,Female,""High School"",Single,74941.00,694,49180.00,HOME,Self-employed,8,POOR,0.466039,220759.00,2,Freemanfort,AS,Tonga,4,2,Low,""2026-04-23 19:13:45"",74941.000000,0.6562,1,1"
"1181,66,Non-binary,Master's,Single,110404.00,773,12169.00,HOME,Self-employed,6,POOR,0.196919,178774.00,1,""New Rebecca"",NJ,Niue,2,2,Medium,""2026-04-23 19:13:45"",110404.000000,0.1102,3,1"
"1182,62,Male,Master's,Married,107081.00,699.211,0.00,PERSONAL,Unemployed,19,GOOD,0.399437,159939.17,1,Bakerland,MD,Palau,0,2,Medium,""2026-04-23 19:13:45"",107081.000000,0.0000,3,0"
"1183,59,Non-binary,""High School"",Widowed,76614.00,660,31369.00,HOME,Self-employed,8,EXCELLENT,0.456147,156578.00,3,Pittmanburgh,FM,Myanmar,1,0,Low,""2026-04-23 19:13:45"",76614.000000,0.4094,1,1"
"1184,60,Male,""High School"",Married,33783.00,706,23135.00,HOME,Unemployed,11,EXCELLENT,0.276998,159939.17,2,""South Colleen"",WV,Haiti,1,1,Medium,""2026-04-23 19:13:45"",33783.000000,0.6848,1,1"
"1186,69,Male,Bachelor's,Single,93551.00,679,45218.00,AUTO,Self-employed,13,POOR,0.211713,90454.00,3,""East Laura"",SD,Anguilla,3,0,Low,""2026-04-23 19:13:45"",93551.000000,0.4834,2,1"
"1187,56,Non-binary,Bachelor's,Divorced,115057.00,784,11428.00,HOME,Self-employed,7,FAIR,0.400516,159939.17,2,""West Tonyachester"",NY,Australia,0,1,Low,""2026-04-23 19:13:45"",115057.000000,0.0993,2,0"
"1188,56,Non-binary,Master's,Divorced,90410.00,736,13946.00,PERSONAL,Self-employed,9,FAIR,0.32561,251037.00,2,Dunnstad,SD,Anguilla,0,0,Low,""2026-04-23 19:13:45"",90410.000000,0.1543,3,0"
"1189,46,Male,Bachelor's,Divorced,31273.00,708,0.00,BUSINESS,Unemployed,9,EXCELLENT,0.573372,113390.00,1,Stewartton,NM,France,3,1,Low,""2026-04-23 19:13:45"",31273.000000,0.0000,2,1"
"1190,53,Male,PhD,Single,21073.00,624,48927.00,AUTO,Self-employed,17,POOR,0.19576,295156.00,1,Randymouth,WA,""Heard Island and McDonald Islands"",2,2,Low,""2026-04-23 19:13:45"",21073.000000,2.3218,4,1"
"1191,39,Non-binary,PhD,Widowed,0.00,627,19295.00,PERSONAL,Self-employed,13,EXCELLENT,0.286663,277572.00,3,Rachelmouth,IL,""British Indian Ocean Territory (Chagos Archipelago)"",2,0,High,""2026-04-23 19:13:45"",70442.604895,0.2739,4,1"
"1192,52,Non-binary,""High School"",Single,83925.00,730,39535.00,BUSINESS,Self-employed,17,GOOD,0.412085,99736.00,2,Thomasbury,AS,Austria,0,0,Low,""2026-04-23 19:13:45"",83925.000000,0.4711,1,0"
"1193,26,Male,Bachelor's,Divorced,77841.00,727,23289.00,HOME,Employed,4,GOOD,0.365693,245207.00,0,Kaylaborough,IN,Congo,3,0,Medium,""2026-04-23 19:13:45"",77841.000000,0.2992,2,1"
"1194,57,Male,PhD,Divorced,21310.00,727,39935.00,PERSONAL,Self-employed,0,FAIR,0.419924,159939.17,1,Harristown,OR,Kiribati,3,1,Low,""2026-04-23 19:13:45"",21310.000000,1.8740,4,1"
"1195,33,Male,Bachelor's,Divorced,106287.00,720,46599.00,PERSONAL,Unemployed,3,POOR,0.550112,87798.00,3,Jacobfort,VA,France,0,1,Low,""2026-04-23 19:13:45"",106287.000000,0.4384,2,0"
"1197,61,Non-binary,Bachelor's,Single,96022.00,657,11217.00,HOME,Employed,2,EXCELLENT,0.586919,147087.00,3,""South Darlene"",KY,Congo,3,0,Low,""2026-04-23 19:13:45"",96022.000000,0.1168,2,1"
"1199,66,Female,Master's,Divorced,80727.00,768,9307.00,AUTO,Self-employed,1,EXCELLENT,0.152542,154668.00,3,Fordport,AL,Myanmar,0,2,Low,""2026-04-23 19:13:45"",80727.000000,0.1153,3,0"
"1200,59,Male,PhD,Widowed,49160.00,675,46470.00,PERSONAL,Unemployed,13,POOR,0.102269,129168.00,0,Wilsonfort,ND,""Saint Martin"",1,1,Low,""2026-04-23 19:13:45"",49160.000000,0.9453,4,1"
"1201,50,Female,PhD,Divorced,40491.00,775,29740.00,AUTO,Self-employed,18,EXCELLENT,0.429527,159939.17,0,""Port Michelle"",UT,Barbados,3,1,Low,""2026-04-23 19:13:45"",40491.000000,0.7345,4,1"
"1202,33,Non-binary,Bachelor's,Married,51688.00,634,7334.00,BUSINESS,Unemployed,13,POOR,0.323868,173761.00,0,Blairfurt,NV,Germany,3,2,Medium,""2026-04-23 19:13:45"",51688.000000,0.1419,2,1"
"1203,58,Non-binary,Master's,Married,44271.00,798,38971.00,AUTO,Self-employed,3,EXCELLENT,0.588562,74317.00,1,""Port Sandraburgh"",CT,Brazil,0,1,Medium,""2026-04-23 19:13:45"",44271.000000,0.8803,3,0"
"1204,52,Non-binary,Bachelor's,Divorced,0.00,699.038,14270.00,BUSINESS,Employed,14,POOR,0.125411,90038.00,0,""New David"",CT,Albania,3,0,Medium,""2026-04-23 19:13:45"",69652.443967,0.2049,2,1"
